item_id,order_id,product_id,product_name,category,sub_category,quantity,unit_price,discount_pct,discount_amt,line_revenue
248,128,PRD-00420,ApexBrand Shoes Ultra O,Apparel,Shoes,2,171.21,0.2,34.24,273.94
249,128,PRD-00437,ZenMark Dresses Lite B,Apparel,Dresses,2,238.72,0.2,47.74,381.96
250,129,PRD-00453,ZenMark Accessories Max C,Apparel,Accessories,1,193.57,0.0,0.0,193.57
251,129,PRD-00264,BrightCore Chairs Ultra I,Furniture,Chairs,1,4959.74,0.0,0.0,4959.74
252,129,PRD-00122,SwiftPro Paper Mini B,Office Supplies,Paper,2,84.72,0.0,0.0,169.44
253,130,PRD-00432,ClearPath Jackets Elite L,Apparel,Jackets,1,193.06,0.0,0.0,193.06
254,131,PRD-00521,PrimeLine Bedding Basic K,Home & Kitchen,Bedding,2,434.15,0.0,0.0,868.3
255,131,PRD-00016,NovaTech Smartphones Lite A,Electronics,Smartphones,2,1064.32,0.0,0.0,2128.64
256,132,PRD-00207,BrightCore Organizers Smart L,Office Supplies,Organizers,5,98.06,0.1,9.81,441.25
257,132,PRD-00569,EcoGear Decor Max N,Home & Kitchen,Decor,1,281.15,0.1,28.12,253.03
258,132,PRD-00372,ApexBrand T-Shirts Basic L,Apparel,T-Shirts,5,361.7,0.1,36.17,1627.65
259,133,PRD-00141,BrightCore Binders Basic F,Office Supplies,Binders,1,121.32,0.0,0.0,121.32
260,133,PRD-00322,EcoGear Lamps Max G,Furniture,Lamps,2,2961.27,0.0,0.0,5922.54
261,133,PRD-00203,ApexBrand Organizers Pro H,Office Supplies,Organizers,4,106.05,0.0,0.0,424.2
262,134,PRD-00135,PrimeLine Paper Mini O,Office Supplies,Paper,2,114.04,0.0,0.0,228.08
263,135,PRD-00284,SwiftPro Shelving Mini N,Furniture,Shelving,2,1803.87,0.0,0.0,3607.74
264,135,PRD-00052,NovaTech Accessories Pro G,Electronics,Accessories,2,1434.06,0.0,0.0,2868.12
265,136,PRD-00052,NovaTech Accessories Pro G,Electronics,Accessories,3,2032.27,0.0,0.0,6096.81
266,137,PRD-00168,ApexBrand Pens & Pencils Lite C,Office Supplies,Pens & Pencils,5,147.79,0.15,22.17,628.1
267,138,PRD-00023,SwiftPro Smartphones Ultra H,Electronics,Smartphones,4,1228.3,0.15,184.24,4176.24
268,139,PRD-00376,NovaTech Hoodies Ultra A,Apparel,Hoodies,2,289.58,0.05,14.48,550.2
269,140,PRD-00496,BrightCore Small Appliances Max A,Home & Kitchen,Small Appliances,3,539.92,0.05,27.0,1538.76
270,141,PRD-00305,NovaTech Filing Cabinets Mini E,Furniture,Filing Cabinets,5,3667.39,0.05,183.37,17420.1
271,142,PRD-00097,PrimeLine Gaming Basic G,Electronics,Gaming,4,2497.12,0.0,0.0,9988.48
272,143,PRD-00106,ApexBrand Wearables Plus A,Electronics,Wearables,5,3286.05,0.0,0.0,16430.25
273,143,PRD-00406,ZenMark Shoes Lite A,Apparel,Shoes,1,180.91,0.0,0.0,180.91
274,143,PRD-00138,EcoGear Binders Basic C,Office Supplies,Binders,1,161.77,0.0,0.0,161.77
275,144,PRD-00545,PrimeLine Storage Lite E,Home & Kitchen,Storage,1,762.76,0.0,0.0,762.76
276,144,PRD-00057,PrimeLine Accessories Max L,Electronics,Accessories,4,2875.55,0.0,0.0,11502.2
277,144,PRD-00089,ClearPath Audio Lite N,Electronics,Audio,2,2590.65,0.0,0.0,5181.3
278,144,PRD-00549,ClearPath Storage Premium I,Home & Kitchen,Storage,3,636.79,0.0,0.0,1910.37
279,144,PRD-00480,ApexBrand Sportswear Max O,Apparel,Sportswear,3,356.79,0.0,0.0,1070.37
280,145,PRD-00459,ApexBrand Accessories Basic I,Apparel,Accessories,1,204.05,0.1,20.4,183.65
281,146,PRD-00455,BrightCore Accessories Basic E,Apparel,Accessories,1,222.32,0.0,0.0,222.32
282,146,PRD-00114,NovaTech Wearables Max I,Electronics,Wearables,2,2048.93,0.0,0.0,4097.86
283,147,PRD-00285,ZenMark Shelving Premium O,Furniture,Shelving,4,3859.78,0.25,964.94,11579.36
284,148,PRD-00080,EcoGear Audio Basic E,Electronics,Audio,2,2140.24,0.2,428.05,3424.38
285,149,PRD-00267,ApexBrand Chairs Ultra L,Furniture,Chairs,2,4991.71,0.25,1247.93,7487.56
286,150,PRD-00185,ClearPath Staplers Ultra E,Office Supplies,Staplers,1,168.58,0.2,33.72,134.86
287,151,PRD-00422,BrightCore Jackets Max B,Apparel,Jackets,1,209.36,0.0,0.0,209.36
288,151,PRD-00358,NovaTech Cabinets Max M,Furniture,Cabinets,4,2422.22,0.0,0.0,9688.88
289,152,PRD-00290,PrimeLine Tables Premium E,Furniture,Tables,1,3570.59,0.2,714.12,2856.47
290,153,PRD-00272,PrimeLine Shelving Smart B,Furniture,Shelving,3,4798.87,0.05,239.94,13676.79
291,153,PRD-00141,BrightCore Binders Basic F,Office Supplies,Binders,1,142.53,0.05,7.13,135.4
292,154,PRD-00342,EcoGear Sofas Ultra L,Furniture,Sofas,1,2140.06,0.0,0.0,2140.06
293,155,PRD-00337,ZenMark Sofas Lite G,Furniture,Sofas,1,4167.02,0.15,625.05,3541.97
294,156,PRD-00569,EcoGear Decor Max N,Home & Kitchen,Decor,4,294.85,0.0,0.0,1179.4
295,156,PRD-00095,ZenMark Gaming Smart E,Electronics,Gaming,5,2107.32,0.0,0.0,10536.6
296,156,PRD-00507,ApexBrand Small Appliances Basic L,Home & Kitchen,Small Appliances,4,343.86,0.0,0.0,1375.44
297,157,PRD-00327,NovaTech Lamps Ultra L,Furniture,Lamps,3,1043.11,0.0,0.0,3129.33
298,158,PRD-00248,PrimeLine Desks Premium H,Furniture,Desks,5,2270.83,0.05,113.54,10786.45
299,159,PRD-00439,PrimeLine Dresses Ultra D,Apparel,Dresses,5,331.76,0.0,0.0,1658.8
300,159,PRD-00195,SwiftPro Staplers Basic O,Office Supplies,Staplers,4,127.28,0.0,0.0,509.12
301,160,PRD-00107,ClearPath Wearables Ultra B,Electronics,Wearables,4,3107.02,0.0,0.0,12428.08
302,161,PRD-00117,BrightCore Wearables Lite L,Electronics,Wearables,1,2239.66,0.0,0.0,2239.66
303,162,PRD-00427,ClearPath Jackets Ultra G,Apparel,Jackets,5,202.36,0.1,20.24,910.6
304,163,PRD-00159,ApexBrand Labels Plus I,Office Supplies,Labels,4,111.85,0.25,27.96,335.56
305,164,PRD-00586,BrightCore Tools Premium A,Home & Kitchen,Tools,3,289.96,0.1,29.0,782.88
306,165,PRD-00171,SwiftPro Pens & Pencils Pro F,Office Supplies,Pens & Pencils,2,134.32,0.1,13.43,241.78
307,165,PRD-00559,EcoGear Decor Elite D,Home & Kitchen,Decor,1,373.77,0.1,37.38,336.39
308,166,PRD-00483,BrightCore Cookware Ultra C,Home & Kitchen,Cookware,3,281.67,0.25,70.42,633.75
309,167,PRD-00591,EcoGear Tools Basic F,Home & Kitchen,Tools,1,749.41,0.1,74.94,674.47
310,168,PRD-00180,NovaTech Pens & Pencils Ultra O,Office Supplies,Pens & Pencils,2,101.27,0.0,0.0,202.54
311,168,PRD-00466,PrimeLine Sportswear Smart A,Apparel,Sportswear,5,306.21,0.0,0.0,1531.05
312,169,PRD-00546,BrightCore Storage Premium F,Home & Kitchen,Storage,4,329.67,0.25,82.42,989.0
313,169,PRD-00240,ClearPath Notepads Basic O,Office Supplies,Notepads,4,126.52,0.25,31.63,379.56
314,170,PRD-00482,NovaTech Cookware Basic B,Home & Kitchen,Cookware,3,418.53,0.0,0.0,1255.59
315,171,PRD-00489,EcoGear Cookware Ultra I,Home & Kitchen,Cookware,4,378.88,0.1,37.89,1363.96
316,172,PRD-00020,SwiftPro Smartphones Plus E,Electronics,Smartphones,5,1892.59,0.25,473.15,7097.2
317,172,PRD-00576,PrimeLine Lighting Premium F,Home & Kitchen,Lighting,3,241.62,0.25,60.4,543.66
318,173,PRD-00446,NovaTech Dresses Max K,Apparel,Dresses,4,165.78,0.0,0.0,663.12
319,174,PRD-00456,ClearPath Accessories Pro F,Apparel,Accessories,3,182.18,0.1,18.22,491.88
320,175,PRD-00177,BrightCore Pens & Pencils Ultra L,Office Supplies,Pens & Pencils,1,140.25,0.15,21.04,119.21
321,175,PRD-00021,ClearPath Smartphones Premium F,Electronics,Smartphones,2,1358.62,0.15,203.79,2309.66
322,175,PRD-00012,EcoGear Laptops Plus L,Electronics,Laptops,3,2431.16,0.15,364.67,6199.47
323,176,PRD-00051,BrightCore Accessories Elite F,Electronics,Accessories,4,1787.07,0.2,357.41,5718.64
324,177,PRD-00373,ClearPath T-Shirts Max M,Apparel,T-Shirts,2,170.36,0.0,0.0,340.72
325,177,PRD-00387,EcoGear Hoodies Basic L,Apparel,Hoodies,1,208.48,0.0,0.0,208.48
326,178,PRD-00202,NovaTech Organizers Elite G,Office Supplies,Organizers,1,91.21,0.0,0.0,91.21
327,178,PRD-00372,ApexBrand T-Shirts Basic L,Apparel,T-Shirts,5,326.1,0.0,0.0,1630.5
328,179,PRD-00077,SwiftPro Audio Max B,Electronics,Audio,2,2208.69,0.05,110.43,4196.52
329,180,PRD-00510,ClearPath Small Appliances Basic O,Home & Kitchen,Small Appliances,1,801.88,0.15,120.28,681.6
330,180,PRD-00279,BrightCore Shelving Mini I,Furniture,Shelving,1,4712.36,0.15,706.85,4005.51
331,180,PRD-00287,ApexBrand Tables Basic B,Furniture,Tables,1,2333.79,0.15,350.07,1983.72
332,181,PRD-00156,BrightCore Labels Pro F,Office Supplies,Labels,2,48.54,0.15,7.28,82.52
333,181,PRD-00351,ClearPath Cabinets Basic F,Furniture,Cabinets,1,1504.74,0.15,225.71,1279.03
334,182,PRD-00338,SwiftPro Sofas Premium H,Furniture,Sofas,1,2962.0,0.2,592.4,2369.6
335,183,PRD-00183,SwiftPro Staplers Ultra C,Office Supplies,Staplers,3,115.87,0.0,0.0,347.61
336,184,PRD-00337,ZenMark Sofas Lite G,Furniture,Sofas,3,3761.35,0.25,940.34,8463.03
337,185,PRD-00153,ApexBrand Labels Premium C,Office Supplies,Labels,4,84.13,0.15,12.62,286.04
338,186,PRD-00194,PrimeLine Staplers Ultra N,Office Supplies,Staplers,4,56.4,0.1,5.64,203.04
339,186,PRD-00151,ZenMark Labels Smart A,Office Supplies,Labels,2,37.85,0.1,3.78,68.14
340,187,PRD-00148,PrimeLine Binders Premium M,Office Supplies,Binders,1,194.69,0.0,0.0,194.69
341,187,PRD-00118,EcoGear Wearables Ultra M,Electronics,Wearables,2,2176.12,0.0,0.0,4352.24
342,188,PRD-00001,ApexBrand Laptops Lite A,Electronics,Laptops,1,1640.58,0.1,164.06,1476.52
343,188,PRD-00401,NovaTech Trousers Premium K,Apparel,Trousers,2,131.42,0.1,13.14,236.56
344,188,PRD-00494,NovaTech Cookware Ultra N,Home & Kitchen,Cookware,3,470.72,0.1,47.07,1270.95
345,188,PRD-00311,ApexBrand Filing Cabinets Basic K,Furniture,Filing Cabinets,1,3197.33,0.1,319.73,2877.6
346,188,PRD-00074,ApexBrand Cameras Smart N,Electronics,Cameras,1,2127.23,0.1,212.72,1914.51
347,188,PRD-00319,NovaTech Lamps Lite D,Furniture,Lamps,2,3142.26,0.1,314.23,5656.06
348,189,PRD-00469,NovaTech Sportswear Max D,Apparel,Sportswear,4,282.24,0.15,42.34,959.6
349,190,PRD-00103,EcoGear Gaming Lite M,Electronics,Gaming,5,1265.4,0.15,189.81,5377.95
350,191,PRD-00503,SwiftPro Small Appliances Pro H,Home & Kitchen,Small Appliances,5,777.01,0.0,0.0,3885.05
351,192,PRD-00090,BrightCore Audio Mini O,Electronics,Audio,1,2116.07,0.0,0.0,2116.07
352,192,PRD-00077,SwiftPro Audio Max B,Electronics,Audio,2,2516.22,0.0,0.0,5032.44
353,193,PRD-00186,PrimeLine Staplers Premium F,Office Supplies,Staplers,1,129.27,0.0,0.0,129.27
354,194,PRD-00590,ZenMark Tools Mini E,Home & Kitchen,Tools,2,433.24,0.0,0.0,866.48
355,195,PRD-00413,ZenMark Shoes Basic H,Apparel,Shoes,1,336.89,0.0,0.0,336.89
356,195,PRD-00257,ApexBrand Chairs Basic B,Furniture,Chairs,4,1224.8,0.0,0.0,4899.2
357,196,PRD-00364,NovaTech T-Shirts Basic D,Apparel,T-Shirts,4,364.5,0.0,0.0,1458.0
358,197,PRD-00134,EcoGear Paper Ultra N,Office Supplies,Paper,2,151.0,0.0,0.0,302.0
359,197,PRD-00452,ClearPath Accessories Smart B,Apparel,Accessories,4,133.98,0.0,0.0,535.92
360,197,PRD-00284,SwiftPro Shelving Mini N,Furniture,Shelving,4,1753.62,0.0,0.0,7014.48
361,197,PRD-00363,NovaTech T-Shirts Plus C,Apparel,T-Shirts,2,207.55,0.0,0.0,415.1
362,197,PRD-00566,NovaTech Decor Premium K,Home & Kitchen,Decor,4,495.76,0.0,0.0,1983.04
363,197,PRD-00294,NovaTech Tables Elite I,Furniture,Tables,1,1183.61,0.0,0.0,1183.61
364,198,PRD-00548,NovaTech Storage Basic H,Home & Kitchen,Storage,3,361.03,0.0,0.0,1083.09
365,199,PRD-00079,BrightCore Audio Max D,Electronics,Audio,4,960.84,0.0,0.0,3843.36
366,199,PRD-00080,EcoGear Audio Basic E,Electronics,Audio,4,1738.48,0.0,0.0,6953.92
367,200,PRD-00463,ClearPath Accessories Smart M,Apparel,Accessories,2,159.81,0.0,0.0,319.62
368,200,PRD-00237,PrimeLine Notepads Max L,Office Supplies,Notepads,5,59.14,0.0,0.0,295.7
369,201,PRD-00204,ZenMark Organizers Pro I,Office Supplies,Organizers,5,152.75,0.05,7.64,725.55
370,202,PRD-00103,EcoGear Gaming Lite M,Electronics,Gaming,5,1363.91,0.0,0.0,6819.55
371,202,PRD-00429,BrightCore Jackets Premium I,Apparel,Jackets,3,218.48,0.0,0.0,655.44
372,203,PRD-00359,NovaTech Cabinets Elite N,Furniture,Cabinets,3,1355.94,0.0,0.0,4067.82
373,204,PRD-00182,PrimeLine Staplers Plus B,Office Supplies,Staplers,2,101.56,0.0,0.0,203.12
374,205,PRD-00388,EcoGear Hoodies Pro M,Apparel,Hoodies,5,147.23,0.0,0.0,736.15
375,205,PRD-00146,SwiftPro Binders Elite K,Office Supplies,Binders,2,73.92,0.0,0.0,147.84
376,205,PRD-00341,ApexBrand Sofas Smart K,Furniture,Sofas,1,4654.75,0.0,0.0,4654.75
377,205,PRD-00424,ZenMark Jackets Plus D,Apparel,Jackets,4,275.58,0.0,0.0,1102.32
378,205,PRD-00110,SwiftPro Wearables Mini E,Electronics,Wearables,5,2572.9,0.0,0.0,12864.5
379,206,PRD-00577,EcoGear Lighting Plus G,Home & Kitchen,Lighting,5,351.53,0.1,35.15,1581.9
380,206,PRD-00214,ClearPath Envelopes Basic D,Office Supplies,Envelopes,4,83.97,0.1,8.4,302.28
381,206,PRD-00047,ZenMark Accessories Mini B,Electronics,Accessories,3,1032.53,0.1,103.25,2787.84
382,206,PRD-00183,SwiftPro Staplers Ultra C,Office Supplies,Staplers,4,110.14,0.1,11.01,396.52
383,207,PRD-00600,PrimeLine Tools Max O,Home & Kitchen,Tools,2,273.05,0.1,27.31,491.48
384,207,PRD-00282,ZenMark Shelving Basic L,Furniture,Shelving,3,2048.33,0.1,204.83,5530.5
385,208,PRD-00104,BrightCore Gaming Max N,Electronics,Gaming,5,3309.95,0.0,0.0,16549.75
386,209,PRD-00436,ApexBrand Dresses Pro A,Apparel,Dresses,5,295.64,0.0,0.0,1478.2
387,209,PRD-00221,EcoGear Envelopes Mini K,Office Supplies,Envelopes,5,159.59,0.0,0.0,797.95
388,209,PRD-00262,ApexBrand Chairs Pro G,Furniture,Chairs,2,4232.03,0.0,0.0,8464.06
389,210,PRD-00080,EcoGear Audio Basic E,Electronics,Audio,5,1867.43,0.0,0.0,9337.15
390,210,PRD-00400,EcoGear Trousers Premium J,Apparel,Trousers,3,218.7,0.0,0.0,656.1
391,211,PRD-00548,NovaTech Storage Basic H,Home & Kitchen,Storage,1,351.04,0.1,35.1,315.94
392,212,PRD-00096,BrightCore Gaming Mini F,Electronics,Gaming,2,2010.74,0.05,100.54,3820.4
393,213,PRD-00230,ApexBrand Notepads Lite E,Office Supplies,Notepads,4,82.37,0.0,0.0,329.48
394,213,PRD-00343,BrightCore Sofas Ultra M,Furniture,Sofas,1,3537.14,0.0,0.0,3537.14
395,214,PRD-00500,PrimeLine Small Appliances Lite E,Home & Kitchen,Small Appliances,1,647.34,0.25,161.84,485.5
396,214,PRD-00109,PrimeLine Wearables Ultra D,Electronics,Wearables,1,1262.0,0.25,315.5,946.5
397,215,PRD-00455,BrightCore Accessories Basic E,Apparel,Accessories,2,189.18,0.0,0.0,378.36
398,216,PRD-00352,ClearPath Cabinets Elite G,Furniture,Cabinets,1,1573.28,0.2,314.66,1258.62
399,216,PRD-00588,ApexBrand Tools Ultra C,Home & Kitchen,Tools,1,441.89,0.2,88.38,353.51
400,217,PRD-00459,ApexBrand Accessories Basic I,Apparel,Accessories,4,224.03,0.25,56.01,672.08
401,217,PRD-00485,NovaTech Cookware Ultra E,Home & Kitchen,Cookware,4,182.32,0.25,45.58,546.96
402,218,PRD-00433,ClearPath Jackets Pro M,Apparel,Jackets,1,243.05,0.05,12.15,230.9
403,219,PRD-00419,NovaTech Shoes Max N,Apparel,Shoes,5,404.88,0.25,101.22,1518.3
404,220,PRD-00273,PrimeLine Shelving Pro C,Furniture,Shelving,3,4883.03,0.15,732.45,12451.74
405,221,PRD-00252,ClearPath Desks Plus L,Furniture,Desks,5,2673.45,0.2,534.69,10693.8
406,222,PRD-00597,PrimeLine Tools Pro L,Home & Kitchen,Tools,3,420.39,0.05,21.02,1198.11
407,223,PRD-00369,NovaTech T-Shirts Smart I,Apparel,T-Shirts,3,407.78,0.0,0.0,1223.34
408,223,PRD-00425,ClearPath Jackets Ultra E,Apparel,Jackets,2,217.53,0.0,0.0,435.06
409,223,PRD-00363,NovaTech T-Shirts Plus C,Apparel,T-Shirts,2,277.86,0.0,0.0,555.72
410,224,PRD-00111,NovaTech Wearables Plus F,Electronics,Wearables,3,2545.0,0.0,0.0,7635.0
411,225,PRD-00048,SwiftPro Accessories Plus C,Electronics,Accessories,4,1560.56,0.0,0.0,6242.24
412,225,PRD-00074,ApexBrand Cameras Smart N,Electronics,Cameras,1,2386.56,0.0,0.0,2386.56
413,225,PRD-00305,NovaTech Filing Cabinets Mini E,Furniture,Filing Cabinets,2,3506.98,0.0,0.0,7013.96
414,225,PRD-00558,PrimeLine Decor Ultra C,Home & Kitchen,Decor,1,368.18,0.0,0.0,368.18
415,225,PRD-00102,ApexBrand Gaming Plus L,Electronics,Gaming,2,2255.04,0.0,0.0,4510.08
416,226,PRD-00198,PrimeLine Organizers Mini C,Office Supplies,Organizers,4,211.6,0.0,0.0,846.4
417,226,PRD-00044,EcoGear Tablets Smart N,Electronics,Tablets,2,1312.21,0.0,0.0,2624.42
418,226,PRD-00168,ApexBrand Pens & Pencils Lite C,Office Supplies,Pens & Pencils,4,149.3,0.0,0.0,597.2
419,226,PRD-00541,EcoGear Storage Pro A,Home & Kitchen,Storage,4,718.39,0.0,0.0,2873.56
420,227,PRD-00269,BrightCore Chairs Elite N,Furniture,Chairs,3,2773.22,0.0,0.0,8319.66
421,228,PRD-00458,NovaTech Accessories Premium H,Apparel,Accessories,1,182.05,0.15,27.31,154.74
422,229,PRD-00069,ClearPath Cameras Max I,Electronics,Cameras,2,1740.53,0.25,435.13,2610.8
423,230,PRD-00110,SwiftPro Wearables Mini E,Electronics,Wearables,4,1958.65,0.0,0.0,7834.6
424,230,PRD-00463,ClearPath Accessories Smart M,Apparel,Accessories,2,163.15,0.0,0.0,326.3
425,231,PRD-00091,NovaTech Gaming Basic A,Electronics,Gaming,2,2218.18,0.05,110.91,4214.54
426,231,PRD-00165,SwiftPro Labels Smart O,Office Supplies,Labels,3,104.27,0.05,5.21,297.18
427,231,PRD-00596,ClearPath Tools Premium K,Home & Kitchen,Tools,4,478.39,0.05,23.92,1817.88
428,231,PRD-00525,ZenMark Bedding Max O,Home & Kitchen,Bedding,1,203.95,0.05,10.2,193.75
429,232,PRD-00033,ZenMark Tablets Lite C,Electronics,Tablets,5,3707.87,0.2,741.57,14831.5
430,232,PRD-00189,PrimeLine Staplers Basic I,Office Supplies,Staplers,2,133.55,0.2,26.71,213.68
431,232,PRD-00257,ApexBrand Chairs Basic B,Furniture,Chairs,4,1233.67,0.2,246.73,3947.76
432,232,PRD-00291,ApexBrand Tables Pro F,Furniture,Tables,2,3805.94,0.2,761.19,6089.5
433,232,PRD-00579,ClearPath Lighting Smart I,Home & Kitchen,Lighting,5,329.34,0.2,65.87,1317.35
434,232,PRD-00126,SwiftPro Paper Basic F,Office Supplies,Paper,4,162.54,0.2,32.51,520.12
435,233,PRD-00517,BrightCore Bedding Basic G,Home & Kitchen,Bedding,1,285.48,0.25,71.37,214.11
436,234,PRD-00053,SwiftPro Accessories Max H,Electronics,Accessories,4,2039.19,0.15,305.88,6933.24
437,234,PRD-00173,PrimeLine Pens & Pencils Ultra H,Office Supplies,Pens & Pencils,3,126.99,0.15,19.05,323.82
438,234,PRD-00336,ZenMark Sofas Pro F,Furniture,Sofas,3,1912.09,0.15,286.81,4875.84
439,235,PRD-00269,BrightCore Chairs Elite N,Furniture,Chairs,2,2748.57,0.05,137.43,5222.28
440,235,PRD-00062,PrimeLine Cameras Smart B,Electronics,Cameras,4,1427.47,0.05,71.37,5424.4
441,235,PRD-00298,BrightCore Tables Ultra M,Furniture,Tables,4,1413.24,0.05,70.66,5370.32
442,235,PRD-00060,SwiftPro Accessories Plus O,Electronics,Accessories,1,1943.41,0.05,97.17,1846.24
443,235,PRD-00333,ZenMark Sofas Basic C,Furniture,Sofas,5,2787.39,0.05,139.37,13240.1
444,235,PRD-00015,ZenMark Laptops Plus O,Electronics,Laptops,5,1779.26,0.05,88.96,8451.5
445,236,PRD-00389,SwiftPro Hoodies Mini N,Apparel,Hoodies,4,182.27,0.15,27.34,619.72
446,236,PRD-00545,PrimeLine Storage Lite E,Home & Kitchen,Storage,5,615.33,0.15,92.3,2615.15
447,236,PRD-00331,ApexBrand Sofas Max A,Furniture,Sofas,1,4371.56,0.15,655.73,3715.83
448,236,PRD-00174,NovaTech Pens & Pencils Lite I,Office Supplies,Pens & Pencils,2,159.26,0.15,23.89,270.74
449,236,PRD-00560,SwiftPro Decor Premium E,Home & Kitchen,Decor,2,427.31,0.15,64.1,726.42
450,237,PRD-00460,ZenMark Accessories Smart J,Apparel,Accessories,4,215.35,0.0,0.0,861.4
451,237,PRD-00367,EcoGear T-Shirts Ultra G,Apparel,T-Shirts,5,140.68,0.0,0.0,703.4
452,237,PRD-00592,PrimeLine Tools Pro G,Home & Kitchen,Tools,3,177.37,0.0,0.0,532.11
453,237,PRD-00453,ZenMark Accessories Max C,Apparel,Accessories,5,198.13,0.0,0.0,990.65
454,238,PRD-00038,ZenMark Tablets Ultra H,Electronics,Tablets,2,1788.07,0.05,89.4,3397.34
455,238,PRD-00127,ClearPath Paper Elite G,Office Supplies,Paper,5,162.7,0.05,8.14,772.8
456,238,PRD-00112,ZenMark Wearables Elite G,Electronics,Wearables,4,2238.88,0.05,111.94,8507.76
457,239,PRD-00239,SwiftPro Notepads Premium N,Office Supplies,Notepads,2,127.43,0.25,31.86,191.14
458,240,PRD-00189,PrimeLine Staplers Basic I,Office Supplies,Staplers,4,109.69,0.2,21.94,351.0
459,241,PRD-00012,EcoGear Laptops Plus L,Electronics,Laptops,5,2451.66,0.15,367.75,10419.55
460,242,PRD-00269,BrightCore Chairs Elite N,Furniture,Chairs,4,2524.09,0.2,504.82,8077.08
461,243,PRD-00495,BrightCore Cookware Ultra O,Home & Kitchen,Cookware,5,781.46,0.0,0.0,3907.3
462,244,PRD-00013,ZenMark Laptops Premium M,Electronics,Laptops,5,1883.21,0.1,188.32,8474.45
463,244,PRD-00139,NovaTech Binders Max D,Office Supplies,Binders,1,124.83,0.1,12.48,112.35
464,244,PRD-00415,NovaTech Shoes Pro J,Apparel,Shoes,3,106.18,0.1,10.62,286.68
465,245,PRD-00169,SwiftPro Pens & Pencils Mini D,Office Supplies,Pens & Pencils,1,211.51,0.05,10.58,200.93
466,245,PRD-00248,PrimeLine Desks Premium H,Furniture,Desks,4,2038.55,0.05,101.93,7746.48
467,245,PRD-00125,ApexBrand Paper Pro E,Office Supplies,Paper,2,208.99,0.05,10.45,397.08
468,246,PRD-00370,BrightCore T-Shirts Pro J,Apparel,T-Shirts,2,83.31,0.05,4.17,158.28
469,246,PRD-00439,PrimeLine Dresses Ultra D,Apparel,Dresses,3,314.52,0.05,15.73,896.37
470,247,PRD-00400,EcoGear Trousers Premium J,Apparel,Trousers,5,182.68,0.2,36.54,730.7
471,247,PRD-00488,ClearPath Cookware Smart H,Home & Kitchen,Cookware,3,266.79,0.2,53.36,640.29
472,248,PRD-00065,ClearPath Cameras Smart E,Electronics,Cameras,2,1388.75,0.05,69.44,2638.62
473,249,PRD-00176,EcoGear Pens & Pencils Basic K,Office Supplies,Pens & Pencils,3,104.56,0.0,0.0,313.68
474,249,PRD-00162,ZenMark Labels Premium L,Office Supplies,Labels,4,89.91,0.0,0.0,359.64
475,250,PRD-00503,SwiftPro Small Appliances Pro H,Home & Kitchen,Small Appliances,5,755.37,0.0,0.0,3776.85
476,250,PRD-00497,ZenMark Small Appliances Basic B,Home & Kitchen,Small Appliances,1,331.12,0.0,0.0,331.12
477,250,PRD-00401,NovaTech Trousers Premium K,Apparel,Trousers,1,108.93,0.0,0.0,108.93
478,251,PRD-00566,NovaTech Decor Premium K,Home & Kitchen,Decor,2,564.18,0.15,84.63,959.1
479,252,PRD-00409,PrimeLine Shoes Elite D,Apparel,Shoes,4,290.56,0.0,0.0,1162.24
480,253,PRD-00178,BrightCore Pens & Pencils Pro M,Office Supplies,Pens & Pencils,3,90.26,0.15,13.54,230.16
481,253,PRD-00153,ApexBrand Labels Premium C,Office Supplies,Labels,2,93.61,0.15,14.04,159.14
482,254,PRD-00074,ApexBrand Cameras Smart N,Electronics,Cameras,3,1976.38,0.1,197.64,5336.22
483,255,PRD-00581,BrightCore Lighting Premium K,Home & Kitchen,Lighting,3,327.41,0.0,0.0,982.23
484,256,PRD-00590,ZenMark Tools Mini E,Home & Kitchen,Tools,2,491.52,0.0,0.0,983.04
485,256,PRD-00032,NovaTech Tablets Smart B,Electronics,Tablets,1,1663.2,0.0,0.0,1663.2
486,257,PRD-00448,SwiftPro Dresses Pro M,Apparel,Dresses,4,188.65,0.05,9.43,716.88
487,257,PRD-00568,BrightCore Decor Mini M,Home & Kitchen,Decor,2,276.38,0.05,13.82,525.12
488,258,PRD-00146,SwiftPro Binders Elite K,Office Supplies,Binders,5,90.58,0.15,13.59,384.95
489,259,PRD-00131,EcoGear Paper Mini K,Office Supplies,Paper,5,134.13,0.25,33.53,503.0
490,260,PRD-00432,ClearPath Jackets Elite L,Apparel,Jackets,1,150.02,0.0,0.0,150.02
491,261,PRD-00350,ClearPath Cabinets Pro E,Furniture,Cabinets,2,3109.35,0.2,621.87,4974.96
492,262,PRD-00157,BrightCore Labels Mini G,Office Supplies,Labels,2,154.61,0.0,0.0,309.22
493,263,PRD-00409,PrimeLine Shoes Elite D,Apparel,Shoes,5,228.95,0.15,34.34,973.05
494,263,PRD-00176,EcoGear Pens & Pencils Basic K,Office Supplies,Pens & Pencils,3,84.04,0.15,12.61,214.29
495,263,PRD-00478,PrimeLine Sportswear Elite M,Apparel,Sportswear,1,111.83,0.15,16.77,95.06
