lead_id,customer_id,created_date,source,status,follow_up_date
590,,2023-06-25,LinkedIn,Lost,
591,,2025-12-03,Google Ads,Contacted,2025-12-17
592,,2024-11-07,Organic,Contacted,2024-11-12
593,,2024-01-19,Facebook Ads,New,
594,,2023-11-24,Direct,Lost,
595,,2025-09-16,Google Ads,Qualified,2025-09-29
596,,2025-02-01,Google Ads,Qualified,2025-02-08
597,,2025-06-08,Facebook Ads,New,
598,,2023-12-09,Facebook Ads,Contacted,2023-12-15
599,4693,2025-01-07,Direct,Converted,
600,7916,2024-02-27,LinkedIn,Converted,
601,,2023-04-02,Direct,Lost,
602,,2024-09-05,Organic,Qualified,2024-09-18
603,,2026-04-17,Organic,Lost,
604,,2025-06-22,LinkedIn,New,
605,,2025-03-03,LinkedIn,Qualified,2025-03-04
606,,2026-01-08,Google Ads,Contacted,2026-01-09
607,,2024-04-03,Google Ads,Contacted,2024-04-16
608,,2025-04-13,LinkedIn,Lost,
609,,2024-10-08,Organic,Contacted,2024-10-13
610,2260,2023-12-15,LinkedIn,Converted,
611,,2024-05-29,Direct,Qualified,2024-06-08
612,,2025-07-15,Referral,New,
613,,2024-08-01,Facebook Ads,Contacted,2024-08-05
614,,2025-06-20,Direct,Qualified,2025-07-01
615,,2023-07-10,Facebook Ads,Lost,
616,,2023-08-15,LinkedIn,Qualified,2023-08-25
617,,2026-03-18,Organic,Contacted,2026-03-28
618,,2024-12-28,Referral,Lost,
619,,2025-08-02,Google Ads,New,
620,,2025-11-04,Organic,Lost,
621,,2023-01-13,LinkedIn,Qualified,2023-01-16
622,,2023-05-11,Organic,New,
623,,2024-10-08,Direct,Lost,
624,,2023-08-22,TikTok,Qualified,2023-08-28
625,,2024-01-02,Facebook Ads,New,
626,,2023-05-03,LinkedIn,Qualified,2023-05-13
627,,2026-03-01,Facebook Ads,Qualified,2026-03-04
628,,2023-11-19,Direct,New,
629,,2024-12-09,TikTok,Contacted,2024-12-11
630,,2024-01-01,Google Ads,Contacted,2024-01-02
631,,2025-09-02,LinkedIn,Lost,
632,,2026-05-07,LinkedIn,Contacted,2026-05-21
633,,2023-11-26,Google Ads,Contacted,2023-12-05
634,,2025-02-08,Organic,Lost,
635,449,2024-11-02,Referral,Converted,
636,,2024-01-09,LinkedIn,Lost,
637,,2025-10-14,Google Ads,Qualified,2025-10-21
638,,2024-12-23,Referral,Qualified,2024-12-29
639,,2024-11-02,Facebook Ads,Qualified,2024-11-11
640,,2024-03-13,Direct,Qualified,2024-03-15
641,,2023-04-14,Direct,Qualified,2023-04-28
642,,2025-08-12,Direct,Qualified,2025-08-23
643,,2025-02-18,LinkedIn,Qualified,2025-02-19
644,,2023-10-06,Direct,Lost,
645,,2024-01-29,Facebook Ads,Lost,
646,,2024-11-18,LinkedIn,Qualified,2024-11-23
647,,2023-02-18,Organic,Contacted,2023-02-20
648,,2025-03-04,Google Ads,Lost,
649,,2024-12-28,Facebook Ads,Contacted,2024-12-31
650,,2025-05-14,TikTok,Contacted,2025-05-16
651,,2025-10-28,Facebook Ads,Contacted,2025-11-05
652,,2023-05-30,Facebook Ads,Lost,
653,,2023-05-28,TikTok,Contacted,2023-06-07
654,,2024-01-17,Facebook Ads,New,
655,,2023-07-23,Facebook Ads,Contacted,2023-08-05
656,,2025-03-13,TikTok,Contacted,2025-03-25
657,,2024-07-10,Direct,Contacted,2024-07-24
658,,2026-03-13,LinkedIn,Qualified,2026-03-22
659,,2024-07-12,Direct,New,
660,,2023-03-07,LinkedIn,Lost,
661,,2025-02-19,Direct,Qualified,2025-02-25
662,5205,2023-08-02,LinkedIn,Converted,
663,,2024-06-13,LinkedIn,Qualified,2024-06-27
664,,2023-04-12,Google Ads,Lost,
665,,2023-09-29,Organic,Contacted,2023-10-04
666,,2026-01-27,LinkedIn,Contacted,2026-02-09
667,,2024-05-26,Google Ads,New,
668,,2024-01-25,LinkedIn,New,
669,6961,2024-05-06,Referral,Converted,
670,1628,2025-12-11,Referral,Converted,
671,,2024-03-08,Direct,Lost,
672,,2024-02-11,Google Ads,Qualified,2024-02-25
673,,2025-12-25,Organic,New,
674,,2026-01-10,Organic,Lost,
675,6420,2025-11-05,Referral,Converted,
676,,2024-11-22,Organic,New,
677,,2025-10-26,Referral,Qualified,2025-11-08
678,,2023-02-09,Direct,New,
679,6489,2025-01-11,TikTok,Converted,
680,,2025-03-09,Facebook Ads,Lost,
681,1474,2023-08-31,Referral,Converted,
682,,2024-09-15,TikTok,Contacted,2024-09-27
683,,2023-04-13,LinkedIn,New,
684,,2024-09-21,LinkedIn,Qualified,2024-09-22
685,,2025-03-14,Organic,Contacted,2025-03-27
686,,2026-02-18,Organic,New,
687,,2025-04-19,Direct,Qualified,2025-04-26
688,4983,2023-10-18,Google Ads,Converted,
689,,2026-01-02,Referral,Qualified,2026-01-04
690,,2023-11-04,Organic,New,
691,,2025-10-19,Organic,Lost,
692,,2026-01-14,Direct,Qualified,2026-01-28
693,,2026-01-11,Google Ads,Qualified,2026-01-15
694,,2024-07-09,Google Ads,Qualified,2024-07-14
695,,2023-04-18,Direct,Contacted,2023-04-20
696,,2025-02-07,TikTok,New,
697,,2023-10-25,Google Ads,Lost,
698,,2024-07-15,LinkedIn,Contacted,2024-07-27
699,553,2025-10-28,LinkedIn,Converted,
700,,2025-01-03,Google Ads,New,
701,,2025-01-18,Google Ads,Qualified,2025-01-30
702,2553,2026-03-13,Organic,Converted,
703,4154,2023-04-05,Referral,Converted,
704,7113,2024-06-07,TikTok,Converted,
705,,2024-01-28,Organic,Qualified,2024-02-02
706,,2026-05-12,TikTok,New,
707,,2024-09-12,Referral,Contacted,2024-09-15
708,2603,2025-02-26,Referral,Converted,
709,,2025-09-06,Referral,Lost,
710,,2023-11-07,Facebook Ads,New,
711,2800,2026-04-06,Direct,Converted,
712,,2024-06-26,TikTok,Contacted,2024-07-01
713,493,2023-05-17,Organic,Converted,
714,4201,2024-12-15,TikTok,Converted,
715,5338,2024-11-02,Google Ads,Converted,
716,6207,2024-06-28,Direct,Converted,
717,,2024-04-13,Direct,New,
718,,2024-07-14,Direct,Lost,
719,,2024-06-15,Referral,Contacted,2024-06-21
720,,2026-02-15,Direct,Qualified,2026-02-28
721,631,2025-06-05,TikTok,Converted,
722,6367,2023-09-20,TikTok,Converted,
723,,2023-01-21,Referral,New,
724,,2024-10-25,Referral,New,
725,,2025-10-19,Direct,New,
726,,2024-05-04,Organic,Lost,
727,,2024-10-02,Google Ads,Qualified,2024-10-08
728,,2025-03-29,Referral,Contacted,2025-03-31
729,,2026-01-18,Facebook Ads,Contacted,2026-01-26
730,,2023-08-12,Facebook Ads,Lost,
731,,2025-01-21,Direct,Qualified,2025-02-02
732,,2024-02-09,LinkedIn,Qualified,2024-02-17
733,3288,2026-02-15,LinkedIn,Converted,
734,,2023-07-19,Direct,Qualified,2023-07-20
735,,2023-11-12,Referral,Contacted,2023-11-16
736,850,2024-04-25,TikTok,Converted,
737,,2026-05-19,LinkedIn,Contacted,2026-05-31
738,,2024-04-25,Direct,Qualified,2024-04-26
739,,2024-05-26,LinkedIn,Qualified,2024-05-31
740,,2024-12-14,Facebook Ads,Qualified,2024-12-27
741,,2023-07-04,LinkedIn,Lost,
742,,2024-01-04,TikTok,Contacted,2024-01-11
743,,2025-06-11,Direct,Lost,
744,,2024-05-26,Referral,Qualified,2024-06-06
745,2353,2026-05-31,Organic,Converted,
746,,2024-02-17,LinkedIn,Lost,
747,,2024-06-06,TikTok,Qualified,2024-06-12
748,,2026-04-01,Google Ads,Lost,
749,,2024-02-13,Google Ads,Contacted,2024-02-25
750,,2024-09-29,Direct,Contacted,2024-10-12
751,6983,2023-01-20,Organic,Converted,
752,,2023-12-26,Referral,Qualified,2023-12-28
753,,2024-08-20,TikTok,Qualified,2024-09-03
754,4121,2023-04-14,Organic,Converted,
755,334,2024-06-29,TikTok,Converted,
756,,2024-09-29,TikTok,Lost,
757,,2024-08-31,Referral,Lost,
758,,2024-12-10,Facebook Ads,Qualified,2024-12-14
759,,2023-12-21,Organic,Contacted,2023-12-24
760,4369,2025-09-05,Direct,Converted,
761,1569,2024-05-09,Organic,Converted,
762,,2024-01-02,Direct,Qualified,2024-01-16
763,,2023-06-11,Facebook Ads,New,
764,,2023-08-14,Direct,Contacted,2023-08-28
765,3488,2025-10-31,Referral,Converted,
766,,2026-03-10,Facebook Ads,Lost,
767,,2025-01-22,Referral,Qualified,2025-01-30
768,,2025-02-09,TikTok,Contacted,2025-02-14
769,7594,2023-10-10,Referral,Converted,
770,,2023-06-21,Facebook Ads,Lost,
771,,2025-12-08,Direct,New,
772,,2024-08-21,Referral,New,
773,,2024-12-03,Facebook Ads,Qualified,2024-12-09
774,,2023-03-08,Google Ads,Qualified,2023-03-10
775,,2023-08-21,Direct,Contacted,2023-08-23
776,,2023-12-24,LinkedIn,Qualified,2023-12-27
777,,2023-10-24,Organic,Qualified,2023-11-05
778,,2024-06-30,Organic,Qualified,2024-07-01
779,,2023-02-27,TikTok,Lost,
780,,2023-11-24,Google Ads,Contacted,2023-12-07
781,,2025-02-25,LinkedIn,Contacted,2025-03-01
782,,2025-11-04,Google Ads,Contacted,2025-11-18
783,499,2023-07-31,Direct,Converted,
784,,2024-06-01,Organic,Contacted,2024-06-13
785,,2025-08-20,TikTok,New,
786,,2024-05-15,Organic,New,
787,,2025-03-08,LinkedIn,Lost,
788,,2025-07-12,Referral,Lost,
789,,2024-06-23,Organic,Lost,
790,,2024-03-01,Facebook Ads,Qualified,2024-03-03
791,,2023-03-15,LinkedIn,Contacted,2023-03-27
792,1543,2025-05-31,Google Ads,Converted,
793,,2025-06-30,LinkedIn,Lost,
794,,2023-09-12,TikTok,Qualified,2023-09-19
795,,2025-09-06,Referral,Qualified,2025-09-09
796,,2024-06-06,LinkedIn,Qualified,2024-06-11
797,1943,2024-09-03,Facebook Ads,Converted,
798,,2023-01-13,TikTok,Contacted,2023-01-20
799,,2024-10-19,Facebook Ads,Lost,
800,,2023-12-21,Facebook Ads,Lost,
801,,2023-11-23,LinkedIn,Qualified,2023-12-06
802,,2025-01-05,Referral,Qualified,2025-01-09
803,5577,2026-01-05,LinkedIn,Converted,
804,,2023-09-12,Facebook Ads,Contacted,2023-09-14
805,,2024-07-19,TikTok,Contacted,2024-07-31
806,,2024-12-25,Organic,Contacted,2024-12-31
807,,2024-04-14,Facebook Ads,Lost,
808,,2023-09-08,LinkedIn,Lost,
809,,2025-06-24,Direct,Lost,
810,,2025-05-26,Organic,New,
811,,2026-01-07,Direct,Lost,
812,2829,2024-09-26,TikTok,Converted,
813,,2025-08-15,Organic,Lost,
814,,2024-04-18,LinkedIn,Contacted,2024-04-26
815,,2026-04-15,Referral,Qualified,2026-04-24
816,,2025-06-18,Google Ads,Lost,
817,,2023-08-25,Organic,Lost,
818,,2024-10-28,Referral,Lost,
819,4038,2024-01-22,TikTok,Converted,
820,,2023-03-20,Organic,Contacted,2023-03-27
821,,2024-10-06,Organic,Lost,
822,4876,2023-07-29,Referral,Converted,
823,,2023-10-13,Google Ads,Lost,
824,,2023-12-16,Facebook Ads,New,
825,,2023-07-07,Facebook Ads,Lost,
826,,2024-12-18,Google Ads,Contacted,2024-12-20
827,,2024-02-23,Facebook Ads,New,
828,,2023-09-22,Organic,Lost,
829,,2024-05-17,Referral,Contacted,2024-05-26
830,,2024-03-05,TikTok,New,
831,,2025-11-03,Direct,Lost,
832,,2024-02-21,Organic,Contacted,2024-03-05
833,,2023-10-19,Direct,Lost,
834,4394,2024-07-12,Referral,Converted,
835,,2023-04-28,Organic,Contacted,2023-05-10
836,,2025-11-04,TikTok,Lost,
837,,2023-09-17,TikTok,New,
838,,2026-04-24,Referral,New,
839,,2024-06-17,Facebook Ads,Contacted,2024-06-18
840,5851,2023-11-30,Facebook Ads,Converted,
841,,2023-07-24,Organic,New,
842,,2024-04-15,TikTok,Qualified,2024-04-18
843,,2024-09-25,TikTok,Lost,
844,,2024-12-14,Direct,Lost,
845,5471,2025-03-21,TikTok,Converted,
846,,2023-04-25,Google Ads,Contacted,2023-05-08
847,1446,2024-06-02,TikTok,Converted,
848,,2025-06-03,Google Ads,Qualified,2025-06-15
849,,2025-03-26,LinkedIn,Contacted,2025-03-31
850,,2026-03-07,Direct,New,
851,,2024-05-15,Referral,Lost,
852,,2025-12-23,Google Ads,Qualified,2026-01-01
853,,2026-05-04,LinkedIn,Qualified,2026-05-18
854,,2025-01-14,LinkedIn,Contacted,2025-01-15
855,,2025-02-15,Google Ads,New,
856,,2024-06-21,LinkedIn,Contacted,2024-06-30
857,,2025-07-29,LinkedIn,Qualified,2025-08-07
858,,2023-02-09,Google Ads,Contacted,2023-02-18
859,,2024-06-03,LinkedIn,Qualified,2024-06-13
860,,2025-07-22,LinkedIn,Contacted,2025-07-25
861,,2025-04-07,Facebook Ads,Contacted,2025-04-13
862,,2026-01-15,Google Ads,New,
863,6828,2024-03-17,Facebook Ads,Converted,
864,,2023-06-28,Organic,Qualified,2023-07-04
865,,2026-04-04,TikTok,New,
866,,2025-12-31,Facebook Ads,Qualified,2026-01-05
867,,2023-06-17,Google Ads,Lost,
868,,2025-12-03,Referral,Qualified,2025-12-05
869,,2025-10-17,Facebook Ads,New,
870,5682,2024-06-19,Organic,Converted,
871,,2023-03-05,LinkedIn,Qualified,2023-03-14
872,,2024-10-15,Google Ads,Lost,
873,4499,2026-05-07,Referral,Converted,
874,6574,2023-11-20,LinkedIn,Converted,
875,,2023-12-31,Direct,New,
876,,2023-09-17,Facebook Ads,Qualified,2023-09-27
877,,2023-08-01,TikTok,Qualified,2023-08-04
878,,2025-01-02,Direct,Contacted,2025-01-14
879,,2024-03-16,LinkedIn,Contacted,2024-03-28
880,,2023-12-18,Organic,Lost,
881,,2026-02-18,TikTok,Contacted,2026-02-21
882,,2025-07-25,Direct,Contacted,2025-07-27
883,,2026-03-21,Organic,Contacted,2026-04-03
884,7324,2025-08-11,LinkedIn,Converted,
885,,2025-05-17,Direct,Lost,
886,,2026-02-21,Organic,Lost,
887,,2025-10-17,Organic,Contacted,2025-10-22
888,,2025-11-13,Facebook Ads,New,
889,6413,2023-09-26,TikTok,Converted,
890,,2024-01-10,Organic,Lost,
891,539,2024-10-02,Google Ads,Converted,
892,,2025-09-21,Facebook Ads,Qualified,2025-10-04
893,,2024-09-26,LinkedIn,Lost,
894,,2023-02-09,Organic,Lost,
895,,2023-09-26,Google Ads,Contacted,2023-10-04
896,,2024-07-17,Facebook Ads,Contacted,2024-07-18
897,,2025-04-05,Direct,Qualified,2025-04-08
898,,2025-10-20,Facebook Ads,Contacted,2025-10-24
899,,2024-12-28,Facebook Ads,Qualified,2025-01-02
900,,2023-08-07,TikTok,New,
901,,2023-09-18,TikTok,Qualified,2023-09-30
902,4868,2025-12-15,Referral,Converted,
903,,2024-01-22,LinkedIn,Qualified,2024-01-23
904,,2024-05-23,Organic,Contacted,2024-06-01
905,,2025-10-06,Organic,Contacted,2025-10-18
906,594,2024-07-07,Google Ads,Converted,
907,,2023-05-13,Referral,Contacted,2023-05-26
908,,2024-12-02,Organic,Qualified,2024-12-03
909,,2024-06-17,Google Ads,Qualified,2024-06-25
910,,2025-09-15,Referral,Qualified,2025-09-18
911,,2025-09-22,Referral,Qualified,2025-10-01
912,,2025-10-28,Facebook Ads,New,
913,,2025-08-15,Direct,Qualified,2025-08-28
914,7073,2025-04-25,LinkedIn,Converted,
915,,2025-08-28,Google Ads,Qualified,2025-09-11
916,,2026-02-21,Referral,New,
917,,2023-02-22,TikTok,Qualified,2023-02-26
918,,2023-09-21,LinkedIn,Qualified,2023-10-03
919,,2025-12-18,Organic,Lost,
920,7964,2024-05-04,Direct,Converted,
921,3431,2024-08-07,Facebook Ads,Converted,
922,3490,2025-10-17,TikTok,Converted,
923,,2025-07-29,LinkedIn,Contacted,2025-08-10
924,,2025-07-23,TikTok,Lost,
925,,2024-01-12,TikTok,Contacted,2024-01-20
926,,2024-06-16,Google Ads,New,
927,,2024-04-30,Facebook Ads,Lost,
928,,2025-06-14,Google Ads,Contacted,2025-06-26
929,,2023-01-11,Google Ads,Lost,
930,,2023-08-28,Referral,Qualified,2023-09-05
931,,2023-06-10,Organic,Contacted,2023-06-14
932,,2024-01-05,TikTok,Qualified,2024-01-16
933,,2025-10-26,Google Ads,Lost,
934,,2026-03-03,Organic,Contacted,2026-03-12
935,,2025-11-28,Referral,Qualified,2025-12-02
936,,2025-09-02,Organic,Qualified,2025-09-14
937,,2023-10-26,Referral,Qualified,2023-11-07
938,,2024-12-25,Organic,Qualified,2025-01-05
939,,2023-10-04,Facebook Ads,Contacted,2023-10-17
940,,2023-12-19,TikTok,New,
941,,2024-10-28,LinkedIn,Qualified,2024-11-06
942,,2023-05-10,Referral,Lost,
943,5354,2025-05-14,Direct,Converted,
944,,2024-07-31,Direct,Lost,
945,,2025-12-13,Referral,New,
946,,2023-05-06,Organic,Qualified,2023-05-19
947,,2025-08-04,Google Ads,Lost,
948,7443,2023-06-02,Google Ads,Converted,
949,,2024-07-30,LinkedIn,New,
950,,2025-11-10,Referral,Lost,
951,,2025-10-24,Google Ads,Lost,
952,,2026-01-26,TikTok,Qualified,2026-02-01
953,,2025-10-26,Organic,Lost,
954,,2023-05-31,TikTok,Lost,
955,,2025-10-25,Referral,New,
956,,2023-07-25,Organic,Lost,
957,,2024-11-17,TikTok,Contacted,2024-11-29
958,,2024-07-24,Referral,Lost,
959,,2026-04-02,Organic,Lost,
960,474,2025-03-12,TikTok,Converted,
961,3718,2023-01-11,TikTok,Converted,
962,,2025-06-22,Organic,Contacted,2025-06-28
963,,2023-05-28,Organic,Qualified,2023-06-11
964,,2026-04-08,TikTok,Lost,
965,,2025-11-07,TikTok,Qualified,2025-11-15
966,7366,2023-12-08,TikTok,Converted,
967,,2025-02-17,Organic,Qualified,2025-02-19
968,,2025-02-02,Organic,Qualified,2025-02-05
969,,2023-05-13,Referral,Qualified,2023-05-15
970,,2024-07-29,Referral,Qualified,2024-08-03
971,,2024-08-08,LinkedIn,Qualified,2024-08-19
972,3816,2023-11-16,Organic,Converted,
973,,2024-01-18,Organic,Contacted,2024-01-29
974,,2025-08-06,TikTok,Lost,
975,6748,2024-06-03,LinkedIn,Converted,
976,,2026-01-29,TikTok,New,
977,,2023-01-22,TikTok,Contacted,2023-01-27
978,,2023-08-16,Referral,New,
979,,2026-05-14,Organic,Qualified,2026-05-17
980,,2023-06-06,LinkedIn,New,
981,,2023-10-13,Organic,New,
982,,2023-11-15,LinkedIn,Lost,
983,5504,2024-01-04,Direct,Converted,
984,,2025-03-01,Google Ads,Qualified,2025-03-02
985,978,2023-09-17,Referral,Converted,
986,,2023-01-25,Direct,Qualified,2023-02-02
987,,2023-09-01,Referral,Qualified,2023-09-07
988,,2023-07-22,Google Ads,Qualified,2023-08-04
989,,2025-02-06,Facebook Ads,Contacted,2025-02-08
990,,2023-08-03,Direct,New,
991,,2026-01-09,Google Ads,Lost,
992,,2023-02-01,Facebook Ads,New,
993,,2025-08-10,Referral,Contacted,2025-08-15
994,,2023-03-25,LinkedIn,Lost,
995,,2024-02-17,LinkedIn,Lost,
996,,2025-03-19,Google Ads,Contacted,2025-04-01
997,,2025-12-23,Direct,Qualified,2025-12-26
998,3404,2026-01-10,Referral,Converted,
999,,2026-03-19,Direct,Lost,
1000,,2024-06-27,Referral,New,
1001,,2024-04-08,TikTok,Lost,
1002,,2023-11-20,Referral,Contacted,2023-11-25
1003,2139,2023-05-12,Organic,Converted,
1004,2176,2024-05-22,Facebook Ads,Converted,
1005,,2023-06-27,Direct,New,
1006,6873,2023-06-09,TikTok,Converted,
1007,,2024-09-09,Organic,New,
1008,,2023-07-14,LinkedIn,Qualified,2023-07-21
1009,,2026-03-19,TikTok,Contacted,2026-03-29
1010,,2025-08-02,Direct,Lost,
1011,,2023-12-01,Referral,Contacted,2023-12-13
1012,,2023-05-10,Google Ads,Qualified,2023-05-16
1013,,2023-08-30,Referral,New,
1014,3265,2025-10-16,Google Ads,Converted,
1015,,2023-10-03,Referral,Qualified,2023-10-06
1016,,2023-08-27,LinkedIn,Qualified,2023-09-05
1017,,2026-01-24,TikTok,New,
1018,,2023-08-03,Direct,Lost,
1019,,2023-01-11,Direct,New,
1020,,2024-11-23,LinkedIn,Lost,
1021,,2024-05-27,Facebook Ads,Contacted,2024-06-04
1022,,2024-08-18,Facebook Ads,Contacted,2024-08-25
1023,,2025-06-03,Facebook Ads,Qualified,2025-06-15
1024,,2024-09-26,Google Ads,Contacted,2024-10-10
1025,2068,2024-03-19,Referral,Converted,
1026,,2024-10-01,Organic,Qualified,2024-10-14
1027,,2025-05-31,Facebook Ads,Lost,
1028,,2024-07-02,LinkedIn,New,
1029,,2025-03-16,Organic,Qualified,2025-03-27
1030,,2023-01-15,LinkedIn,Contacted,2023-01-19
1031,3866,2024-12-31,Google Ads,Converted,
1032,,2025-04-05,Google Ads,Lost,
1033,,2024-05-12,Referral,Qualified,2024-05-21
1034,,2026-01-28,Referral,Qualified,2026-02-06
1035,,2025-11-16,Google Ads,New,
1036,,2024-11-08,LinkedIn,Contacted,2024-11-09
1037,,2023-02-08,Organic,Qualified,2023-02-13
1038,4239,2025-07-09,Facebook Ads,Converted,
1039,,2024-10-29,Organic,Qualified,2024-11-07
1040,,2025-01-14,LinkedIn,Qualified,2025-01-24
1041,,2026-01-24,Google Ads,Contacted,2026-01-29
1042,,2024-12-10,Facebook Ads,Contacted,2024-12-20
1043,,2023-12-02,Google Ads,New,
1044,,2023-05-03,Google Ads,New,
1045,,2023-05-16,Direct,New,
1046,,2024-02-15,Organic,Qualified,2024-02-17
1047,,2025-08-02,TikTok,Lost,
1048,1098,2024-12-12,TikTok,Converted,
1049,,2025-02-20,Google Ads,Contacted,2025-02-23
1050,5636,2025-07-23,LinkedIn,Converted,
1051,,2024-02-01,LinkedIn,Qualified,2024-02-09
1052,4938,2024-04-23,Organic,Converted,
1053,,2026-01-06,Organic,Lost,
1054,,2025-08-27,Google Ads,Qualified,2025-09-06
1055,,2026-01-20,Organic,Lost,
1056,,2025-11-06,Facebook Ads,Qualified,2025-11-19
1057,,2025-07-19,LinkedIn,New,
1058,,2025-01-04,Direct,Contacted,2025-01-14
1059,,2025-02-08,Direct,Contacted,2025-02-10
1060,,2024-04-27,TikTok,Lost,
1061,,2026-02-06,Organic,Lost,
1062,,2025-04-22,TikTok,Lost,
1063,,2024-02-19,LinkedIn,Lost,
1064,,2024-06-02,TikTok,New,
1065,,2025-01-08,LinkedIn,Lost,
1066,,2024-08-19,LinkedIn,Lost,
1067,,2025-12-06,Referral,Contacted,2025-12-17
1068,,2023-04-09,Referral,Qualified,2023-04-13
1069,,2026-04-08,Facebook Ads,New,
1070,172,2024-06-14,Google Ads,Converted,
1071,,2024-09-26,Direct,Qualified,2024-10-05
1072,,2024-04-04,Organic,Qualified,2024-04-07
1073,,2023-09-15,LinkedIn,Qualified,2023-09-25
1074,,2024-07-17,LinkedIn,Qualified,2024-07-26
1075,,2024-08-08,Referral,Lost,
1076,6616,2024-05-05,Referral,Converted,
1077,2310,2025-08-19,LinkedIn,Converted,
1078,,2024-08-13,Direct,Lost,
1079,,2026-05-09,TikTok,New,
1080,,2026-04-16,LinkedIn,Contacted,2026-04-19
1081,,2023-10-15,Google Ads,Qualified,2023-10-28
1082,,2025-09-04,LinkedIn,Contacted,2025-09-18
1083,4296,2024-11-10,Direct,Converted,
1084,,2024-01-10,Referral,Lost,
1085,,2024-07-30,Referral,Lost,
1086,,2024-12-14,Direct,Lost,
1087,,2023-03-24,LinkedIn,Contacted,2023-04-03
1088,,2026-04-15,Organic,Lost,
1089,,2023-07-28,Google Ads,Contacted,2023-08-06
1090,,2023-12-31,Facebook Ads,Lost,
1091,,2024-04-08,Direct,Lost,
1092,6736,2025-10-30,Organic,Converted,
1093,,2025-01-09,Direct,New,
1094,,2025-05-21,Google Ads,Contacted,2025-06-02
1095,,2025-06-01,LinkedIn,Qualified,2025-06-07
1096,,2023-12-10,LinkedIn,Lost,
1097,,2025-05-15,LinkedIn,Contacted,2025-05-23
1098,,2023-07-24,LinkedIn,New,
1099,,2023-12-10,Referral,Contacted,2023-12-18
1100,,2025-10-23,Facebook Ads,Contacted,2025-11-06
1101,,2024-03-29,Google Ads,Contacted,2024-04-03
1102,,2025-01-24,Facebook Ads,New,
1103,,2025-09-17,Referral,Contacted,2025-09-30
1104,,2025-02-08,Referral,Contacted,2025-02-09
1105,,2023-01-01,Direct,Lost,
1106,,2026-01-23,Organic,Lost,
1107,,2025-04-04,Facebook Ads,Qualified,2025-04-09
1108,,2025-07-01,Organic,Lost,
1109,6749,2026-01-14,LinkedIn,Converted,
1110,,2023-09-23,Direct,Lost,
1111,,2024-07-07,Referral,Qualified,2024-07-18
1112,,2023-05-05,Google Ads,Qualified,2023-05-11
1113,,2025-08-02,Referral,Lost,
1114,,2026-03-17,LinkedIn,New,
1115,3484,2024-10-25,Facebook Ads,Converted,
1116,,2024-12-04,Referral,Contacted,2024-12-09
1117,4115,2025-10-07,Direct,Converted,
1118,,2023-06-07,TikTok,Lost,
1119,,2024-01-26,TikTok,Lost,
1120,,2025-11-08,Facebook Ads,Qualified,2025-11-14
1121,,2024-03-15,TikTok,Qualified,2024-03-23
1122,,2023-04-12,Facebook Ads,New,
1123,,2024-05-10,LinkedIn,Qualified,2024-05-14
1124,,2026-01-30,Referral,Lost,
1125,,2025-11-20,Referral,Lost,
1126,,2023-05-02,TikTok,Lost,
1127,,2024-02-28,Direct,Lost,
1128,,2024-02-07,TikTok,Contacted,2024-02-09
1129,,2023-05-30,Direct,New,
1130,,2026-01-10,Facebook Ads,New,
1131,,2026-02-27,Organic,New,
1132,,2025-03-22,LinkedIn,New,
1133,,2025-09-11,Facebook Ads,Qualified,2025-09-23
1134,,2023-02-11,TikTok,Contacted,2023-02-12
1135,,2026-03-02,Direct,Contacted,2026-03-10
1136,6036,2023-06-22,Direct,Converted,
1137,,2024-03-07,Google Ads,Lost,
1138,,2025-10-29,TikTok,Lost,
1139,,2023-09-03,Referral,Contacted,2023-09-14
1140,6645,2025-10-24,Facebook Ads,Converted,
1141,,2023-11-11,Google Ads,Contacted,2023-11-21
1142,,2026-05-18,Direct,Lost,
1143,,2024-12-22,Referral,Lost,
1144,,2023-10-21,Direct,Contacted,2023-10-25
1145,,2026-01-29,Organic,Lost,
1146,,2025-08-26,Referral,Qualified,2025-08-31
